hopkinsd,webvo,https://github.com/hopkinsd/webvo
wycats,laszlo_post_api,https://github.com/wycats/laszlo_post_api
dustin,java-digg,https://github.com/dustin/java-digg
mcarlson,laszlo_post_api,https://github.com/mcarlson/laszlo_post_api
andreyvit,yoursway-sadr,https://github.com/andreyvit/yoursway-sadr
dustin,diggwatch,https://github.com/dustin/diggwatch
dustin,spyjar,https://github.com/dustin/spyjar
nofxx,xxpub,https://github.com/nofxx/xxpub
Fudge,gitidea,https://github.com/Fudge/gitidea
myabc,nbmerb,https://github.com/myabc/nbmerb
conanite,rainbow,https://github.com/conanite/rainbow
parabuzzle,toobs,https://github.com/parabuzzle/toobs
